a,b,c
147,-0.323627103,0.392866554
148,-0.272087917,0.23594706
149,-0.411280417,0.405583326
150,-0.129851554,0.085771543
151,-0.252399774,0.42456558
152,-0.461051441,0.441198507
153,0.178836365,-0.257053446
154,0.339072605,-0.423251363
155,0.598393479,-0.54046678
156,0.74564333,-0.747600226
157,-0.177300687,0.163613189
158,-0.425105817,0.267782524
159,-0.627578333,0.367890988
160,-0.722070833,0.576214925
161,-0.13789996,0.132520607
162,-0.273865388,0.296577274
163,-0.481013935,0.51605197
164,-0.12565341,0.252399774
165,-0.485127376,0.507869183
166,-0.146443733,0.298463288
167,-0.437140833,0.297409553
168,-0.614545946,0.463948301
169,-0.764266893,0.716695057
170,-0.141558809,0.365510174
171,0.068390992,0.122373705
172,0.305096338,-0.105976954
173,0.287876975,-0.40510572
174,0.478507876,-0.591670417
175,-0.333219781,0.155326159
176,0.081020348,0.008299191
177,-0.207095287,0.174491677
178,-0.332367787,0.337246906
179,-0.476199887,0.546507395
180,-0.160245729,0.225652917
181,-0.360810968,0.304880304
182,-0.140909383,0.101244167
183,-0.062445586,-0.07430947
184,0.305096338,-0.166666667
185,0.452346189,-0.414266893
186,-0.198854021,0.077433158
187,-0.3131104,0.4346067
188,-0.064218204,0.105181882
189,-0.3518929,0.431198631
190,0.054712759,0.182564111
191,-0.321556008,0.274843334
192,0.254933439,-0.256970946
193,0.322103351,-0.402502083
194,0.070527946,-0.122594167
195,0.189182762,-0.439049583
196,0.477729899,-0.45953322
197,0.317441087,-0.085009737
198,0.064266893,0.127107961
199,-0.213711554,0.192382548
200,0.091441893,-0.014605304
201,0.25359013,-0.191404341
202,-0.023606008,-0.061916298
203,-0.146443733,0.293887554
204,-0.41609,0.371907819
205,0.177366379,-0.068082145
206,0.433610416,-0.292866554
207,0.528438275,-0.5399375
208,0.55199999,-0.815817613
209,0.169090028,-0.208857719
210,0.454224004,-0.348357641
211,0.160689696,-0.059166341
212,-0.16502678,-0.031332873
213,0.107058873,-0.14083978
214,0.350086789,-0.255673441
215,0.248625344,-0.237445833
216,0.473226684,-0.39046678
217,0.563947269,-0.54046678
218,0.284446878,-0.324560113
219,0.558094892,-0.54046678
220,0.137170765,-0.261747985
221,0.012772658,0.048784251
222,-0.119894633,0.180333601
223,0.096988143,-0.035065067
224,-0.272239887,0.070046856
225,0.062551683,-0.061060426
226,-0.219752483,0.173294284
227,0.121658896,-0.004857456
228,0.305283063,-0.050863142
229,-0.010786104,-0.038601229
230,0.19977335,-0.246436759
231,0.391801267,-0.345202921
232,0.19818687,-0.340431059
233,-0.061804768,-0.061690946
234,0.100011441,-0.255449054
235,-0.062035774,0.161914089
236,0.217186299,-0.123521857
237,0.327041007,-0.337701554
238,0.196060028,-0.243088128
239,-0.107057168,-0.018515452
240,-0.207133446,0.25853864
241,0.079756154,0.068125285
242,-0.105976954,0.20992881
243,-0.37692415,0.301258486
244,0.236524203,-0.208719539
245,0.491068519,-0.352312985
246,0.508776169,-0.636728863
247,0.681946519,-0.810140643
248,-0.125861092,0.212377216
249,-0.36274165,0.36164782
250,-0.116349887,0.121934174
251,-0.333333333,0.42456558
252,-0.54046678,0.557300924
253,0.316305122,-0.186321233
254,0.442407415,-0.35171665
255,0.140968929,-0.087779983
256,-0.058296092,-0.012348126
257,-0.218841611,0.142926041
258,-0.448775005,0.305277804
259,0.165026264,-0.122857584
260,0.289785127,-0.420420587
261,0.604011104,-0.539080413
262,0.368483908,-0.182350547
263,0.204820461,0.065890789
264,0.392746267,-0.247802522
265,-0.201928515,0.221486667
266,-0.434224588,0.383365113
267,-0.260422289,0.148442726
268,-0.035242157,-0.014440191
269,0.214486792,-0.132634357
270,0.465345226,-0.333333333
271,0.21529085,-0.214274717
272,0.060689713,0.105403617
273,0.315689021,-0.214821457
274,0.119087354,0.142477224
275,-0.128512872,0.305096338
276,-0.421173863,0.386825948
277,-0.109384905,0.27799138
278,0.044090464,-0.0780525
279,0.180761536,-0.198184887
280,0.109217841,0.05953322
281,-0.127138328,0.212407917
282,-0.012357573,-0.0776475
283,-0.211580878,0.250770946
284,0.024072922,-0.04715947
285,0.293746024,-0.166666667
286,0.424017361,-0.380155833
1,-0.259625417,0.157604159
2,0.03150625,-0.04228469
3,0.182726667,-0.257265945
4,-0.04046678,0.111181913
5,-0.247600226,0.278376761
6,-0.506636893,0.2957925
7,-0.14515754,0.321103255
8,-0.091868123,-0.045266328
9,0.242856224,-0.102399774
10,-0.128445993,0.030927613
11,0.199488619,-0.237897917
12,0.443342913,-0.333333333
13,0.196399932,-0.194330213
14,-0.1294725,-0.05247777
15,0.160286667,-0.303686015
16,0.360623767,-0.344825235
17,0.1257496,-0.093843751
18,-0.152805817,-0.136208623
19,0.21965585,-0.14262747
20,0.020222933,0.146637702
21,-0.189598733,0.217520066
22,-0.381865833,0.370415771
23,0.16486497,-0.231295304
24,0.263037601,-0.372601857
25,0.531577631,-0.411932995
26,0.603264526,-0.671225191
27,0.2368121,-0.150811358
28,-0.15,-0.169417333
29,-0.266099583,0.098750589
30,-0.39046678,0.438767179
31,-0.597600226,0.593817745
32,0.316305122,-0.1262208
33,-0.0404291,0.076332933
34,-0.269435357,0.218415946
35,-0.473113621,0.435580355
36,-0.005329412,0.267823159
37,0.194363308,0.020222933
38,-0.20371577,0.117112917
39,0.106135934,-0.045765
40,0.192258548,-0.126199887
41,0.420405102,-0.372614583
42,0.053787719,-0.251213009
43,-0.189202585,-0.086350683
44,-0.174011942,0.207842547
45,-0.376029357,0.338283788
46,-0.497881857,0.502543762
47,0.267583233,-0.185214983
48,0.260666199,-0.37159862
49,0.48910388,-0.5831675
50,0.694692744,-0.690157804
51,-0.128512872,0.282952495
52,-0.390708333,0.323908181
53,-0.58934375,0.46384268
54,-0.666666667,0.743273104
55,0.225197734,-0.150198592
56,0.387537701,-0.278226841
57,0.16777286,-0.109484454
58,-0.13675762,0.052389713
59,0.154973298,-0.209413204
60,0.281936823,-0.309141024
61,0.18789657,-0.098813142
62,-0.080933559,0.200996358
63,0.181414167,-0.192351622
64,0.385933863,-0.357510083
65,0.288067005,-0.020698675
66,0.027648672,0.045315653
67,-0.061932995,0.325041335
68,-0.30953322,0.472291186
69,0.315450368,-0.146443733
70,-0.139331349,0.010689713
71,0.29952432,-0.207133446
72,0.425626613,-0.373800113
73,0.619541038,-0.54046678
74,-0.146443733,0.331674385
75,0.205572093,-0.00088822
76,0.346188894,-0.126199887
77,-0.028249567,0.142759712
78,-0.146443733,0.346188894
79,0.110767532,0.001349713
80,0.30093586,-0.2023129
81,0.316405878,-0.430395822
82,0.553520045,-0.508196824
83,0.258175035,-0.207487274
84,0.37798934,-0.531511857
85,0.125093626,-0.274434774
86,-0.004975244,0.054023863
87,-0.194236455,0.143902917
88,-0.424583768,0.369099296
89,-0.142583689,0.142987213
90,-0.316792126,0.439409313
91,0.197600226,-0.363414289
92,0.510153672,-0.323630094
93,0.207133446,-0.01492038
94,-0.06879375,0.102103035
95,0.16546032,-0.117825937
96,-0.035250287,0.073256899
97,0.20871763,-0.267516308
98,0,0.17321575
99,0.185681137,-0.13697982
100,-0.080933559,0.157846487
101,0.179268637,-0.165521003
102,-0.08323928,0.061442922
103,0.20577335,-0.19981892
104,0.003556267,0.142477224
105,-0.294665817,0.011217533
106,0.028577917,-0.039926707
107,-0.223800113,0.264003782
108,0.120222933,0.000732316
109,-0.244547483,0.210462945
110,-0.286527258,0.394681809
111,0.138298428,-0.241674167
112,0.333848837,-0.345715304
113,0.620476535,-0.5
114,0.670918383,-0.717055417
115,0.333476092,-0.140440985
116,0.496011076,-0.271184234
117,0.56519303,-0.540599842
118,0.292866554,-0.13228646
119,0.069066441,0.052891752
120,-0.114266893,0.189348075
121,-0.31740178,0.109760194
122,0.083333333,0.025723293
123,-0.267747917,0.061926764
124,0.05712625,-0.07281619
125,0.214612917,-0.232006586
126,0,0.017703209
127,-0.166501137,0.181621569
128,-0.382623333,0.389732021
129,0.233869884,-0.290681363
130,0.379366816,-0.44597
131,0.141749796,-0.1727229
132,0.263337516,-0.409835817
133,0.324441766,-0.56683237
134,-0.216474167,0.208380991
135,0.023635,-0.080800137
136,0.309140226,-0.080990788
137,0.004574393,0.000171236
138,-0.239545304,0.141808875
139,-0.35116197,0.38024196
140,0.058121228,-0.21324444
141,-0.026719577,0.123800113
142,0.216136647,-0.142866554
143,0.277663423,-0.39191697
144,0.583024216,-0.516666667
145,0.179316813,-0.330587038
146,0.371622229,-0.460350743
147,0.0399346,-0.285729177
148,-0.0656775,0.073148178
149,-0.207133446,0.334980109
150,-0.03330553,-0.062434482
151,0.133649887,-0.219729331
152,0.380139583,-0.388935683
153,0.260324035,-0.326758559
154,0.076613093,-0.036641476
155,0.256374448,-0.247600226
156,0.121474721,-0.514762613
157,0.556446169,-0.580933559
158,0.258258063,-0.230024422
159,0.419873479,-0.382684132
160,0.1868896,-0.009348362
161,-0.111211876,0.096855713
162,-0.327898976,0.201412085
163,-0.01033303,-0.067712823
164,0.150088778,-0.348280171
165,0.420844724,-0.418394341
166,0.182054244,-0.323223333
167,0.365634327,-0.36502947
168,0.530347077,-0.530841137
169,0.648336133,-0.681054887
170,0.252028491,-0.264869078
171,0.022709421,0.009483515
172,0.256469308,-0.204643302
173,-0.01287322,0.079642728
174,0.159086667,-0.274313334
175,-0.016666667,0.079823085
176,0.1946125,-0.234519129
177,0.39732335,-0.25320087
178,0.177489652,-0.339205833
179,0.346658396,-0.36487572
180,0.53870668,-0.530366554
181,0.432133497,-0.805143637
182,-0.126199887,0.203931579
183,-0.333333333,0.418993562
184,-0.54919197,0.493288054
185,-0.642866554,0.708271754
186,0.304100054,-0.146443733
187,0.383606907,-0.371422083
188,0.019938117,-0.173789983
189,0.394681809,-0.232176841
190,0.424601792,-0.568018317
191,-0.105880883,0.204779535
192,0.173624967,-0.04285933
193,-0.207869341,0.136540293
194,-0.248843508,0.383473025
195,-0.090989009,0.085461596
196,-0.311846205,0.410051072
197,0.342963913,-0.168608637
198,0.472291186,-0.373800113
199,0.527615324,-0.60323053
200,0.74564333,-0.788067005
201,0.20110782,-0.169280363
202,-0.060710626,0.139008368
203,-0.166666667,0.265110661
204,0.00337375,-0.043798595
205,0.17735638,-0.219270772
206,0.011365963,0.071547242
207,0.307736092,-0.160898354
208,0.041503576,0.086659522
209,-0.132828091,0.213657589
210,-0.37005447,0.385708992
211,-0.313287845,0.094109835
212,0.124685332,-0.028995052
213,0.253498845,-0.150033592
214,0.385085524,-0.318489774
215,0.451820641,-0.541852691
1,-0.288067005,0.388484011
2,-0.394033503,0.459811071
3,-0.59403553,0.527926879
4,-0.665537387,0.702493459
5,0.072005207,-0.321448733
6,0.412558689,-0.333333333
7,0.572670186,-0.54046678
8,0.268142358,-0.289887083
9,0.098350529,-0.124397917
10,0.346257889,-0.333062804
11,0.229145141,-0.165105158
12,0.058397641,0.142477224
13,-0.165402472,0.253210254
14,-0.35,0.420405102
15,-0.145443289,0.07091538
16,-0.335646318,0.446567894
17,-0.134736127,0.22394585
18,-0.441439457,0.367111796
19,-0.11955015,0.147677196
20,0.145641418,0
21,0.360703402,-0.247600226
22,0.493438745,-0.454733672
23,0.216733254,-0.176799337
24,-0.097752596,0.023020398
25,-0.207133446,0.279312259
26,-0.434126363,0.391929615
27,-0.066666667,0.229434962
28,-0.306246024,0.348995938
29,-0.129282391,0.142614791
30,-0.33133602,0.362026267
31,-0.115779784,0.144530946
32,0.068056017,0.035873559
33,0.028103326,-0.235733107
34,-0.033488301,0.174535772
35,-0.3275796,0.238676092
36,-0.40927179,0.442621509
37,-0.142866554,0.319610846
38,-0.432684887,0.306905334
39,-0.590318333,0.480471615
40,-0.7,0.698772479
41,0.151944363,-0.18823862
42,-0.048247021,0.100455546
43,0.24185994,-0.142866554
44,0.397846004,-0.333333333
45,0.507526567,-0.51635697
46,-0.292887467,0.050105639
47,0.063089487,0.014372979
48,-0.24974697,0.058438102
49,0.013838333,-0.122984458
50,-0.183333333,0.294742308
51,-0.477405113,0.327765579
52,-0.317876342,0.182579313
53,-0.271184234,0.494023046
54,-0.260059595,0.07177178
55,-0.167428916,-0.126199887
56,0.294742308,-0.142866554
57,0.346118155,-0.4037825
58,-0.233879263,0.243189589
59,-0.422137083,0.344659188
60,-0.176729983,0.15491446
61,0.058535146,-0.127722073
62,-0.157821521,0.126973582
63,-0.34352987,0.304890154
64,0.250272131,-0.245265085
65,0.450288873,-0.274935692
66,0.159240877,-0.036283107
67,0.265482358,-0.374031024
68,0.543721913,-0.49853697
69,0.223407961,-0.188665307
70,-0.01552822,0.033142052
71,-0.151376857,0.176430973
72,-0.324845495,0.288985104
73,-0.504543941,0.491359409
74,-0.256252832,0.170781278
75,-0.462938534,0.301264195
76,0.000448883,0.126199887
77,-0.055839015,-0.15888428
78,0.234120537,-0.330077726
79,0.23700857,-0.459243333
80,0.354913204,-0.151967336
81,0.023143074,0.087736905
82,0.307133446,-0.1117901
83,0.399592658,-0.387132079
84,0.638153795,-0.445012132
85,0.154808383,-0.296347083
86,0.354063533,-0.36561822
87,0.50254827,-0.59843803
88,0.751154562,-0.707133446
89,-0.180611622,0.158848895
90,0.01065197,0.006885174
91,-0.207133446,0.277522007
92,-0.372700833,0.342772864
93,-0.5583275,0.483962884
94,-0.077269809,0.226199887
95,-0.482677537,0.292925017
96,-0.234025375,0.0751321
97,0.023160255,-0.043951954
98,-0.005104042,-0.288092274
99,-0.009098162,0.115283576
100,-0.271043807,0.212373063
101,-0.175838157,-0.1262208
102,0.211155107,-0.16130987
103,-0.045532818,0.079220113
104,0.197330508,-0.195151137
105,-0.020741811,0.08079678
106,-0.1125674,0.254757196
107,0.040207345,-0.042257691
108,0.191321437,-0.239382917
109,0.484435468,-0.373800113
110,0.304820461,-0.077269809
111,-0.14368553,-0.007473902
112,0.226199887,-0.144146443
113,0.366290833,-0.342218506
114,0.5427675,-0.519858265
115,0.135833482,-0.345149696
116,0.334412464,-0.368361137
117,0.475758859,-0.501343107
118,0.721270791,-0.585733107
119,0.249406711,-0.219156312
120,-0.14305822,-0.170788481
121,0.266666667,-0.144146443
122,-0.07332375,0.030010324
123,-0.251132196,0.205282338
124,-0.343615304,0.402853921
125,0.1507759,-0.200043091
126,0.250947661,-0.335716328
127,0.510430072,-0.500729774
128,0.553836967,-0.735506554
129,0.157133446,-0.284393372
130,0.453407326,-0.330063578
131,0.267823159,-0.009348362
132,0.064448272,0.056798392
133,0.293356476,-0.145277734
134,-0.03454822,0.029071649
135,0.185745417,-0.239151473
136,-0.032858637,0.050843934
137,0.245930963,-0.212359753
138,0.010523159,0.060724165
139,0.259670146,-0.19480232
140,0.4368896,-0.244464657
141,0.32418658,-0.183333333
142,0.286001429,-0.40110822
143,0.42551027,-0.546898637
144,0.662255658,-0.642866554
145,-0.277539167,0.02856177
146,0.08758803,-0.07708974
147,0.270893159,-0.221697934
148,0.489726076,-0.31248897
149,0.660689713,-0.407640556
150,0.309672072,-0.2
151,-0.047764882,0.040932613
152,0.272598466,-0.085733107
153,0.114390584,-0.382186745
154,0.413928747,-0.464669661
155,-0.198328204,0.102937715
156,-0.36056665,0.377694729
157,-0.54186125,0.484676259
158,-0.761593637,0.519754072
159,0.190952273,-0.105830174
160,0.275093905,-0.35359487
161,0.565284727,-0.49809072
162,0.462144485,-0.798797387
163,-0.189260704,0.179856972
164,0.110387213,-0.025436709
165,-0.241527917,0.18029124
166,-0.344680304,0.340080445
167,-0.066666667,0.189449285
168,-0.44244875,0.23235603
169,-0.145081941,0.330933559
170,-0.451350525,0.378716408
171,-0.107810941,0.171022241
172,0.0730387,0.003142658
173,0.187963214,-0.216193524
174,0.330935935,-0.283840911
175,0.184878637,-0.194438537
176,-0.099698637,-0.071203627
177,0.22495803,-0.214474134
178,0.379467196,-0.384595756
179,0.088422917,-0.186688552
180,0.368105017,-0.371029883
181,0.345334139,-0.126199887
182,-0.085015359,0.057866824
183,0.305096338,-0.128512872
184,0.337077508,-0.307692759
185,0.576391166,-0.5
186,-0.155761954,0.185720851
187,0.118484809,-0.032704983
188,-0.087206328,0.249012193
189,-0.292866554,0.446567894
190,-0.548972387,0.464733978
191,0.110581899,-0.261782483
192,0.416623336,-0.373800113
193,0.064792149,-0.157157917
194,0.317660282,-0.355037804
195,0.329822122,-0.573731441
1,-0.243824921,0.224285466
2,-0.089760908,-0.054675431
3,0.212989827,-0.137043091
4,0.290978846,-0.358843107
5,0.091859832,-0.10415447
6,0.174960084,-0.44549
7,-0.145179539,0.325041335
8,0.122376464,-0.080169976
9,-0.126199887,0.28394878
10,-0.339389054,0.372528687
11,-0.125601667,0.145518358
12,-0.373800113,0.437770895
13,0.081119598,-0.273879567
14,0.217097362,-0.410765817
15,0.017954884,-0.205989442
16,0.323431108,-0.348919442
17,0.452639162,-0.502950276
18,0.185733107,-0.138448891
19,0.242866554,-0.489658111
20,0.166666667,-0.027331726
21,0,0.194363308
22,-0.247600226,0.367336452
23,-0.505542422,0.452405407
24,0.220353203,-0.173566189
25,0.441552661,-0.335646318
26,0.385634161,-0.62822375
27,0.54527619,-0.729936667
28,-0.229669364,0.316305122
29,-0.416664252,0.332144328
30,-0.54046678,0.567654953
31,-0.36687968,0.226185112
32,-0.560710626,0.593817745
33,-0.224583182,0.21917638
34,0.022308437,-0.074507483
35,-0.133731627,0.20953322
36,-0.144888755,-0.221454696
37,-0.338793216,0.1613246
38,-0.083468075,-0.089310287
39,0.113470404,-0.152195174
40,-0.028760549,0.04966053
41,0.179048383,-0.291676137
42,-0.184806173,-0.05
43,0.199717752,-0.209425304
44,0.425420335,-0.30953322
45,0.171074887,-0.1686391
46,-0.12472178,0.055666377
47,0.226199887,-0.110935346
48,-0.05251875,0.04868306
49,-0.207069167,0.174103854
50,-0.377853333,0.456921923
51,0.325041335,-0.145786954
52,-0.047497524,0.082269713
53,0.15362287,-0.214208637
54,0.319006949,-0.301014774
55,0.084490261,-0.066977674
56,0.431198631,-0.27264362
57,0.171234504,-0.12105542
58,-0.105538413,0.033817423
59,-0.186910513,0.313519641
60,-0.414266893,0.486492785
61,-0.621400339,0.640688596
62,0.311729388,-0.16668758
63,0.020787959,0.022139515
64,0.140506892,-0.244199555
65,0.420844601,-0.315402472
66,0.35910493,-0.64674928
67,0.113058585,-0.158828068
68,0.374080348,-0.25932593
69,0.202042241,-0.025482503
70,-0.06740625,0.06963019
71,0.226199887,-0.069701261
